time,SlrW_Avg,SlrW_Max,SlrW_Min,SlrMJ_Tot,PAR_Den_Avg,PAR_Den_Max,PAR_Den_Min,PAR_Tot_Tot,AirTC_Avg,RH,VWC_Avg,EC_Avg,T_Avg,VWC_2_Avg,EC_2_Avg,T_2_Avg
2021-11-01 0:00,0,0,0,0,0.001,0.032,0,0.000630165,15.24,89.9,0.423,0.284,16.79,0.423,0.285,16.79
2021-11-01 0:10,0,0,0,0,0,0.009,0,0.000216937,15.2,90.2,0.423,0.284,16.74,0.423,0.284,16.74
2021-11-01 0:20,0,0,0,0,0.001,0.037,0,0.00036887,15.16,90.2,0.423,0.284,16.7,0.423,0.284,16.71
2021-11-01 0:30,0,0,0,0,0.001,0.025,0,0.000449635,15.12,90.5,0.423,0.284,16.67,0.423,0.284,16.67
2021-11-01 0:40,0,0,0,0,0.001,0.022,0,0.000384432,15.1,90.5,0.423,0.284,16.64,0.423,0.284,16.64
2021-11-01 0:50,0,0,0,0,0.001,0.014,0,0.000363048,15.02,90.3,0.423,0.284,16.61,0.423,0.284,16.61
2021-11-01 1:00,0,0,0,0,0.001,0.018,0,0.000370346,14.97,90.1,0.423,0.284,16.56,0.423,0.284,16.56
2021-11-01 1:10,0,0,0,0,0,0.024,0,0.000245648,14.89,90.3,0.423,0.284,16.51,0.423,0.284,16.51
2021-11-01 1:20,0,0,0,0,0.001,0.023,0,0.000873371,14.84,90.4,0.423,0.284,16.47,0.423,0.284,16.47
2021-11-01 1:30,0,0,0,0,0.001,0.015,0,0.000367166,14.8,90.8,0.423,0.284,16.43,0.423,0.284,16.43
2021-11-01 1:40,0,0,0,0,0.001,0.014,0,0.000313663,14.75,90.3,0.423,0.284,16.39,0.423,0.284,16.39
2021-11-01 1:50,0,0,0,0,0.002,0.038,0,0.001034873,14.69,90.4,0.423,0.284,16.35,0.423,0.284,16.35
2021-11-01 2:00,0,0,0,0,0,0.01,0,0.000101724,14.63,90.3,0.423,0.284,16.29,0.423,0.284,16.29
2021-11-01 2:10,0,0,0,0,0.001,0.02,0,0.000509868,14.53,90.4,0.422,0.283,16.24,0.422,0.283,16.24
2021-11-01 2:20,0,0,0,0,0.001,0.025,0,0.00050541,14.46,90.5,0.423,0.283,16.18,0.423,0.283,16.17
2021-11-01 2:30,0,0,0,0,0.001,0.019,0,0.000406355,14.4,90.8,0.422,0.283,16.12,0.422,0.283,16.12
2021-11-01 2:40,0,0,0,0,0,0.015,0,0.00019507,14.35,90.7,0.422,0.283,16.08,0.422,0.283,16.08
2021-11-01 2:50,0,0,0,0,0,0.013,0,0.00028745,14.31,90.8,0.422,0.283,16.04,0.422,0.283,16.04
2021-11-01 3:00,0,0,0,0,0,0.01,0,0.000191719,14.24,90.9,0.422,0.283,15.98,0.422,0.283,15.99
2021-11-01 3:10,0,0,0,0,0,0.009,0,0.00018087,14.21,91.1,0.422,0.283,15.97,0.422,0.283,15.97
2021-11-01 3:20,0,0,0,0,0,0.014,0,0.000276006,14.22,91.6,0.422,0.283,15.97,0.422,0.283,15.96
2021-11-01 3:30,0,0,0,0,0,0.01,0,0.000133928,14.22,92,0.422,0.282,15.97,0.422,0.283,15.97
2021-11-01 3:40,0,0,0,0,0.001,0.018,0,0.000336466,14.26,92.1,0.422,0.282,15.99,0.422,0.282,15.99
2021-11-01 3:50,0,0,0,0,0,0.008,0,0.000118337,14.31,92.3,0.422,0.282,15.99,0.422,0.282,15.99
2021-11-01 4:00,0,0,0,0,0,0.017,0,0.000162639,14.3,91.9,0.422,0.282,16,0.422,0.282,16
2021-11-01 4:10,0,0,0,0,0,0.017,0,0.000141396,14.3,91.9,0.422,0.282,15.99,0.422,0.282,15.99
2021-11-01 4:20,0,0,0,0,0,0.011,0,0.000197512,14.31,91.9,0.422,0.282,15.97,0.422,0.282,15.97
2021-11-01 4:30,0,0,0,0,0,0.017,0,0.000127226,14.28,91.8,0.422,0.282,15.94,0.422,0.282,15.94
2021-11-01 4:40,0,0,0,0,0,0.008,0,0.000110016,14.26,91.8,0.422,0.282,15.92,0.422,0.282,15.92
2021-11-01 4:50,0,0,0,0,0,0.011,0,9.75E-05,14.25,91.7,0.422,0.282,15.9,0.422,0.282,15.91
2021-11-01 5:00,0,0,0,0,0,0.006,0,8.78E-05,14.18,91.5,0.422,0.282,15.87,0.422,0.282,15.87
2021-11-01 5:10,0,0,0,0,0,0.01,0,0.0002112,14.1,91.5,0.422,0.282,15.82,0.422,0.281,15.82
2021-11-01 5:20,0,0,0,0,0,0.004,0,5.41E-05,14.07,91.7,0.422,0.281,15.79,0.422,0.281,15.78
2021-11-01 5:30,0,0,0,0,0,0.017,0,0.000114986,14.04,91.7,0.422,0.281,15.77,0.422,0.281,15.77
2021-11-01 5:40,0,0,0,0,0,0.016,0,0.000220884,14.02,92,0.422,0.281,15.74,0.422,0.281,15.74
2021-11-01 5:50,0,0,0,0,0,0.008,0,0.000157243,14,91.7,0.422,0.281,15.71,0.422,0.281,15.71
2021-11-01 6:00,0,0,0,0,0,0.034,0,0.000259392,13.95,91.5,0.422,0.281,15.67,0.422,0.281,15.67
2021-11-01 6:10,0,0,0,0,0.001,0.028,0,0.000404594,13.88,91.5,0.422,0.281,15.63,0.422,0.281,15.63
2021-11-01 6:20,0,0,0,0,0,0.008,0,5.56E-05,13.82,91.3,0.422,0.281,15.59,0.422,0.281,15.59
2021-11-01 6:30,0,0,0,0,0.001,0.012,0,0.000505239,13.73,91.1,0.422,0.281,15.54,0.422,0.281,15.54
2021-11-01 6:40,0,0,0,0,0.005,0.034,0,0.002753383,13.66,90.9,0.422,0.281,15.48,0.422,0.281,15.48
2021-11-01 6:50,0,0,0,0,0.052,0.119,0,0.03097513,13.58,91.1,0.422,0.28,15.42,0.422,0.28,15.42
2021-11-01 7:00,0,0,0,0,0.154,0.268,0.068,0.09224606,13.51,91.4,0.422,0.28,15.37,0.422,0.28,15.37
2021-11-01 7:10,2.471,5.22,0,0.001482448,8.7,17.69,0.224,5.221473,13.46,91.2,0.422,0.28,15.34,0.422,0.28,15.34
2021-11-01 7:20,6.339,7.797,5.264,0.003803534,21.84,27.1,17.77,13.10546,13.14,84,0.422,0.28,15.24,0.422,0.28,15.24
2021-11-01 7:30,12.48,20.05,7.849,0.007485137,37.93,54.13,27.22,22.75677,12.72,84.6,0.422,0.28,14.99,0.422,0.28,14.99
2021-11-01 7:40,25.89,33.77,20.21,0.01553272,68,85.9,54.45,40.80039,12.65,86.2,0.422,0.28,14.92,0.422,0.28,14.92
2021-11-01 7:50,42.56,56.74,33.89,0.02553505,103,125.8,86.2,61.77221,12.77,88.5,0.422,0.28,15.04,0.422,0.28,15.04
2021-11-01 8:00,68.96,82.3,56.88,0.04137773,144.5,164.9,126.2,86.72655,13.34,90.5,0.422,0.28,15.39,0.422,0.28,15.39
2021-11-01 8:10,87.2,93,82.5,0.0523079,174,185.9,165.3,104.4119,14.37,82.3,0.422,0.28,15.93,0.422,0.28,15.94
2021-11-01 8:20,92,96.7,88.9,0.05522338,188.9,196.1,184.6,113.3315,15.14,69.03,0.422,0.28,16.32,0.422,0.28,16.32
2021-11-01 8:30,90.7,98.6,80.7,0.05440184,192.1,208.5,175.5,115.2514,15.47,65.21,0.422,0.28,16.48,0.422,0.28,16.48
2021-11-01 8:40,109,132.2,94.3,0.06542929,230.7,269.6,205.2,138.4461,15.23,66.97,0.422,0.28,16.56,0.422,0.28,16.56
2021-11-01 8:50,140.9,147.3,118.6,0.08452912,292,305.4,249.8,175.1725,15.28,65.93,0.422,0.28,16.78,0.422,0.28,16.78
2021-11-01 9:00,141.2,149.9,134.2,0.08474579,296.4,306.8,285.9,177.8244,15.85,65.32,0.422,0.279,17.17,0.422,0.28,17.17
2021-11-01 9:10,166.5,184.8,137.9,0.09992146,375.2,440.4,301.7,225.1024,16.26,63.08,0.422,0.279,17.58,0.422,0.28,17.57
2021-11-01 9:20,170.2,188.4,151.4,0.1021247,382.7,438.8,358.8,229.6221,16.84,61.82,0.422,0.28,18.09,0.422,0.28,18.09
2021-11-01 9:30,176.6,212.3,154.3,0.1059566,431.3,455.8,370.9,258.8096,17.92,57,0.422,0.279,18.68,0.421,0.279,18.69
2021-11-01 9:40,231.8,242.2,212,0.1391047,477.1,497.9,420.2,286.2728,18.66,55.11,0.421,0.279,19.44,0.421,0.279,19.44
2021-11-01 9:50,251.8,264.7,213.1,0.1510898,529,552.4,496.2,317.3895,19.12,54.86,0.421,0.279,20.23,0.421,0.279,20.23
2021-11-01 10:00,280.2,313,212.2,0.1680909,538.2,595.3,309.3,322.9398,19.41,53.33,0.421,0.279,21.06,0.421,0.279,21.06
2021-11-01 10:10,245,299.4,187,0.146993,538.1,576.5,504.5,322.8835,19.98,53.87,0.421,0.279,21.91,0.421,0.28,21.91
2021-11-01 10:20,283.4,345.1,195.2,0.1700296,569.8,600.6,514,341.9075,20.72,51.93,0.421,0.28,22.56,0.421,0.28,22.56
2021-11-01 10:30,331.1,343.9,318.2,0.1986408,634.6,681.5,568,380.7797,21.11,51.15,0.421,0.28,23.2,0.421,0.28,23.2
2021-11-01 10:40,315.6,337.4,278.5,0.1893375,600.7,689.9,445.3,360.4038,21.41,50.08,0.421,0.28,23.73,0.421,0.28,23.74
2021-11-01 10:50,325.6,348.1,303.5,0.1953488,618.9,738,476.2,371.3269,21.92,48.72,0.427,0.287,24.07,0.427,0.287,24.07
2021-11-01 11:00,336.4,365.9,297.3,0.2018659,710.4,774.1,658.1,426.218,22.26,48.35,0.461,0.339,24.17,0.461,0.339,24.17
2021-11-01 11:10,303.8,325.3,286.8,0.18229,718.7,746.6,674.2,431.2177,22.21,45.72,0.481,0.369,24.17,0.481,0.369,24.16
2021-11-01 11:20,268.1,322.2,210.2,0.160873,616.7,682.4,559,370.0221,22.76,44.13,0.485,0.375,24.21,0.485,0.375,24.21
2021-11-01 11:30,234.8,282.9,216.3,0.1408784,682,762.2,564.6,409.2046,23.33,42.43,0.486,0.374,24.37,0.486,0.374,24.37
2021-11-01 11:40,349.9,381,284.9,0.2099653,685.4,760.7,552.8,411.2411,23.75,42.09,0.487,0.37,24.41,0.487,0.37,24.41
2021-11-01 11:50,341,379.1,256.6,0.2046218,739.9,772.9,699.4,443.9529,23.84,40.99,0.487,0.365,24.36,0.487,0.365,24.36
2021-11-01 12:00,361,383.5,230.3,0.2165986,714.1,755.4,388.8,428.4546,23.8,41.05,0.485,0.356,24.28,0.485,0.356,24.28
2021-11-01 12:10,374.7,404.3,252.9,0.2247957,684.5,781.1,442.9,410.7009,23.45,40.92,0.478,0.342,24.13,0.478,0.342,24.12
2021-11-01 12:20,314.6,411.4,210,0.1887369,713.2,760.1,665.3,427.9091,23.65,39.19,0.479,0.341,24.09,0.479,0.341,24.09
2021-11-01 12:30,413.3,433.1,387.8,0.2480096,696.4,805,535.6,417.8483,23.77,39.78,0.47,0.325,24.16,0.47,0.325,24.16
2021-11-01 12:40,239.2,394.2,86.2,0.1435153,585.9,817,246.9,351.5686,23.52,41.98,0.464,0.316,24.23,0.464,0.316,24.23
2021-11-01 12:50,93.7,373.9,50.27,0.05622661,240.6,691.1,147,144.3329,22.56,41.87,0.462,0.313,23.68,0.462,0.313,23.68
2021-11-01 13:00,243.8,365.7,56.71,0.1462777,501.2,700.3,173.7,300.7468,21.68,43.61,0.46,0.311,23.04,0.46,0.311,23.04
2021-11-01 13:10,321.2,345.2,302.3,0.1927477,651.8,696.7,604.4,391.067,22.71,39.48,0.459,0.31,23.24,0.459,0.31,23.24
2021-11-01 13:20,282.3,328.7,205.4,0.1694003,605.9,649.9,508.7,363.5686,23.38,37.56,0.458,0.309,23.68,0.458,0.309,23.68
2021-11-01 13:30,305,335.1,113.4,0.1829955,591.9,644.4,285.2,355.1137,23.75,36.89,0.457,0.308,23.99,0.457,0.308,23.99
2021-11-01 13:40,212.9,299.3,69.09,0.1277394,447.8,600.1,200.1,268.6955,23.42,36.85,0.457,0.307,24.11,0.457,0.307,24.11
2021-11-01 13:50,204.5,302.2,70.83,0.1226827,404.7,546.5,201,242.8397,22.71,39.15,0.456,0.307,23.8,0.456,0.307,23.8
2021-11-01 14:00,188.6,281.7,69.27,0.1131709,377.7,469.6,200.5,226.6048,22.74,38.17,0.455,0.306,23.57,0.455,0.306,23.57
2021-11-01 14:10,254.9,269.3,213.6,0.1529379,477,504.9,428.6,286.2231,22.55,36.39,0.455,0.306,23.37,0.455,0.306,23.37
2021-11-01 14:20,223.4,248.1,88,0.1340675,393.4,460.6,231.8,236.0661,23.18,36.1,0.454,0.305,23.38,0.454,0.305,23.38
2021-11-01 14:30,206.7,248.8,148.7,0.1240404,427.7,457.4,356.7,256.5964,23.57,35.15,0.454,0.305,23.47,0.454,0.305,23.47
2021-11-01 14:40,168.3,209.7,59.87,0.1009554,355.8,438.2,188,213.4914,23.3,34.3,0.454,0.305,23.48,0.454,0.305,23.48
2021-11-01 14:50,150.5,189.5,50.86,0.09032357,306.1,370.3,159.6,183.6811,22.83,34.92,0.453,0.304,23.34,0.453,0.304,23.35
2021-11-01 15:00,152.3,170,104.6,0.09137923,282.2,293.9,212.7,169.3393,22.43,34.78,0.465,0.322,23.08,0.465,0.322,23.08
2021-11-01 15:10,152,161.3,145.9,0.09118801,257.9,274.6,245.9,154.759,22.41,35.18,0.487,0.359,22.87,0.487,0.359,22.87
2021-11-01 15:20,132,148.3,101.3,0.07919088,241.6,246.8,229.8,144.9851,22.34,35.8,0.49,0.372,22.64,0.49,0.372,22.64
2021-11-01 15:30,126,140.8,101.3,0.07559883,213.5,228.9,200.8,128.1084,22.27,35.11,0.492,0.382,22.44,0.492,0.382,22.44
2021-11-01 15:40,101.9,116.6,79.69,0.06115692,191.3,202,177.2,114.7644,22.15,35.33,0.493,0.39,22.28,0.493,0.39,22.28
2021-11-01 15:50,85.1,91.3,75.97,0.05104012,167.8,177.3,159.7,100.703,21.86,36.33,0.493,0.396,22.06,0.493,0.396,22.06
2021-11-01 16:00,70.83,86.1,62.04,0.04249731,153,163.4,136.4,91.7934,21.47,36.34,0.494,0.401,21.76,0.494,0.401,21.76
2021-11-01 16:10,54.33,61.37,47.42,0.03259799,126.6,137.6,118,75.95479,21.21,38.77,0.494,0.402,21.44,0.494,0.402,21.44
2021-11-01 16:20,47.72,54.09,42.52,0.02863493,112.3,118.5,104.3,67.38908,21.14,37.04,0.494,0.406,21.2,0.494,0.406,21.2
2021-11-01 16:30,38.84,43.31,33.62,0.02330129,93.5,105.1,82.3,56.09742,20.98,37.02,0.495,0.409,20.97,0.495,0.409,20.97
2021-11-01 16:40,30.31,33.5,25.96,0.01818808,74.28,82.2,63.99,44.57009,20.75,38.13,0.495,0.412,20.71,0.495,0.412,20.71
2021-11-01 16:50,22.33,25.81,18.36,0.01339634,55.73,63.81,47.94,33.43906,20.43,40.24,0.495,0.412,20.42,0.495,0.412,20.42
2021-11-01 17:00,13.46,18.33,10.5,0.008078363,38.59,47.77,31.62,23.15238,20.08,41.87,0.495,0.402,20.1,0.495,0.402,20.11
2021-11-01 17:10,8.89,10.69,6.711,0.005333943,26.17,31.52,20.73,15.7015,19.53,41.58,0.494,0.385,19.74,0.494,0.385,19.74
2021-11-01 17:20,5.033,6.715,3.325,0.003019921,15.67,20.65,11.2,9.403508,19.14,43.65,0.494,0.369,19.39,0.494,0.369,19.39
2021-11-01 17:30,1.725,3.308,0.416,0.001034714,7.584,11.11,4.532,4.550103,18.82,46.38,0.492,0.366,19.07,0.492,0.365,19.07
2021-11-01 17:40,0.04,0.385,0,2.40E-05,2.617,4.521,1.158,1.570206,18.39,49.05,0.477,0.345,18.71,0.477,0.345,18.71
2021-11-01 17:50,0,0,0,0,0.517,1.159,0.161,0.3102315,17.77,51.3,0.473,0.339,18.29,0.473,0.339,18.29
2021-11-01 18:00,0,0,0,0,0.092,0.177,0.039,0.05516835,17.32,61.46,0.471,0.336,17.97,0.471,0.336,17.97
2021-11-01 18:10,0,0,0,0,0.038,0.08,0.004,0.0226006,16.92,69.58,0.469,0.332,17.77,0.469,0.332,17.77
2021-11-01 18:20,0,0,0,0,0.024,0.059,0,0.01413614,16.93,72.99,0.466,0.33,17.76,0.466,0.33,17.76
2021-11-01 18:30,0,0,0,0,0.018,0.055,0,0.01067062,17.18,75.42,0.465,0.328,17.79,0.465,0.328,17.79
2021-11-01 18:40,0,0,0,0,0.012,0.044,0,0.007033302,17.34,77.1,0.464,0.326,17.83,0.464,0.326,17.83
2021-11-01 18:50,0,0,0,0,0.009,0.032,0,0.005466138,17.44,79.16,0.462,0.323,17.85,0.462,0.323,17.85
2021-11-01 19:00,0,0,0,0,0.007,0.037,0,0.00400178,17.43,81,0.461,0.322,17.85,0.461,0.322,17.85
2021-11-01 19:10,0,0,0,0,0.004,0.029,0,0.002526722,17.46,83,0.46,0.321,17.84,0.46,0.321,17.84
2021-11-01 19:20,0,0,0,0,0.004,0.028,0,0.002643015,17.48,84,0.459,0.32,17.85,0.459,0.32,17.85
2021-11-01 19:30,0,0,0,0,0.003,0.024,0,0.001719205,17.44,84.8,0.459,0.319,17.84,0.459,0.319,17.84
2021-11-01 19:40,0,0,0,0,0.002,0.022,0,0.001304752,17.41,85.5,0.459,0.319,17.83,0.459,0.319,17.83
2021-11-01 19:50,0,0,0,0,0.002,0.027,0,0.001236481,17.32,86.8,0.458,0.319,17.79,0.458,0.319,17.79
2021-11-01 20:00,0,0,0,0,0.002,0.022,0,0.001064697,17.25,87.4,0.458,0.318,17.77,0.458,0.318,17.77
2021-11-01 20:10,0,0,0,0,0.001,0.022,0,0.000755491,17.19,88.1,0.457,0.318,17.74,0.457,0.318,17.74
2021-11-01 20:20,0,0,0,0,0.001,0.028,0,0.000752538,17.14,88.8,0.457,0.318,17.72,0.457,0.318,17.72
2021-11-01 20:30,0,0,0,0,0,0.011,0,0.000255787,17.12,89.1,0.457,0.318,17.73,0.457,0.318,17.73
2021-11-01 20:40,0,0,0,0,0.001,0.027,0,0.000574279,17.13,89.1,0.456,0.317,17.73,0.456,0.317,17.73
2021-11-01 20:50,0,0,0,0,0.001,0.02,0,0.000716131,17.12,89.5,0.456,0.317,17.72,0.456,0.317,17.72
2021-11-01 21:00,0,0,0,0,0.001,0.021,0,0.000337916,17.09,89.5,0.456,0.317,17.7,0.456,0.317,17.7
2021-11-01 21:10,0,0,0,0,0.001,0.019,0,0.000415275,17.06,89.5,0.456,0.317,17.68,0.456,0.317,17.68
2021-11-01 21:20,0,0,0,0,0,0.011,0,0.000251187,16.99,89.9,0.455,0.317,17.65,0.455,0.317,17.65
2021-11-01 21:30,0,0,0,0,0.001,0.028,0,0.000363135,16.95,90.2,0.455,0.316,17.62,0.455,0.316,17.62
2021-11-01 21:40,0,0,0,0,0.001,0.017,0,0.000338598,16.9,90.3,0.455,0.316,17.6,0.455,0.316,17.6
2021-11-01 21:50,0,0,0,0,0,0.023,0,0.000244911,16.83,90.5,0.455,0.316,17.57,0.455,0.316,17.57
2021-11-01 22:00,0,0,0,0,0,0.01,0,0.00018621,16.8,90.6,0.455,0.316,17.55,0.455,0.316,17.55
2021-11-01 22:10,0,0,0,0,0,0.009,0,0.000237158,16.73,90.5,0.454,0.316,17.52,0.454,0.316,17.52
2021-11-01 22:20,0,0,0,0,0,0.014,0,0.00020572,16.66,90.5,0.454,0.316,17.48,0.454,0.316,17.48
2021-11-01 22:30,0,0,0,0,0,0.023,0,0.000260587,16.59,90.7,0.454,0.316,17.43,0.454,0.316,17.43
2021-11-01 22:40,0,0,0,0,0,0.012,0,0.000174226,16.51,90.8,0.454,0.316,17.39,0.454,0.316,17.39
2021-11-01 22:50,0,0,0,0,0,0.014,0,0.000173431,16.49,91,0.454,0.316,17.36,0.454,0.316,17.35
2021-11-01 23:00,0,0,0,0,0,0.011,0,0.000200381,16.39,90.9,0.454,0.315,17.32,0.454,0.315,17.32
2021-11-01 23:10,0,0,0,0,0,0.015,0,0.000286742,16.32,90.8,0.453,0.315,17.27,0.453,0.315,17.27
2021-11-01 23:20,0,0,0,0,0.001,0.018,0,0.000337348,16.25,90.8,0.453,0.315,17.22,0.453,0.315,17.22
2021-11-01 23:30,0,0,0,0,0.001,0.032,0,0.000535315,16.17,91.1,0.453,0.315,17.18,0.453,0.315,17.18
2021-11-01 23:40,0,0,0,0,0,0.021,0,0.00029634,16.1,91.1,0.453,0.315,17.13,0.453,0.315,17.13
2021-11-01 23:50,0,0,0,0,0.001,0.013,0,0.000344618,16.04,91.3,0.453,0.315,17.09,0.453,0.315,17.09
2021-11-02 0:00,0,0,0,0,0.001,0.025,0,0.000386961,15.98,91.4,0.453,0.315,17.04,0.453,0.315,17.04
2021-11-02 0:10,0,0,0,0,0,0.007,0,0.000116236,15.92,91.1,0.453,0.315,17,0.453,0.315,17
2021-11-02 0:20,0,0,0,0,0.001,0.031,0,0.000369638,15.84,91.2,0.452,0.315,16.96,0.452,0.315,16.96
2021-11-02 0:30,0,0,0,0,0,0.017,0,0.00018107,15.78,91.3,0.452,0.315,16.91,0.452,0.315,16.91
2021-11-02 0:40,0,0,0,0,0,0.012,0,0.000134184,15.69,91.4,0.452,0.315,16.87,0.452,0.315,16.87
2021-11-02 0:50,0,0,0,0,0,0.011,0,0.000127936,15.62,91.5,0.452,0.315,16.82,0.452,0.315,16.82
2021-11-02 1:00,0,0,0,0,0,0.02,0,0.000160027,15.55,91.3,0.452,0.314,16.78,0.452,0.314,16.78
2021-11-02 1:10,0,0,0,0,0,0.006,0,5.52E-05,15.49,91.5,0.452,0.314,16.74,0.452,0.314,16.74
2021-11-02 1:20,0,0,0,0,0,0.007,0,0.000162668,15.41,91.4,0.452,0.314,16.69,0.452,0.315,16.7
2021-11-02 1:30,0,0,0,0,0,0.01,0,0.000177492,15.34,91.2,0.452,0.314,16.65,0.452,0.314,16.65
2021-11-02 1:40,0,0,0,0,0,0.012,0,0.000299691,15.23,91,0.452,0.314,16.57,0.452,0.314,16.57
2021-11-02 1:50,0,0,0,0,0.001,0.013,0,0.000387414,15.09,91,0.452,0.314,16.5,0.452,0.314,16.49
2021-11-02 2:00,0,0,0,0,0,0.022,0,0.000213132,15.02,91.5,0.451,0.314,16.44,0.451,0.314,16.44
2021-11-02 2:10,0,0,0,0,0,0.025,0,0.000226423,14.97,91.3,0.451,0.314,16.39,0.451,0.314,16.39
2021-11-02 2:20,0,0,0,0,0.001,0.036,0,0.000305144,14.88,91.3,0.451,0.314,16.33,0.451,0.314,16.33
2021-11-02 2:30,0,0,0,0,0,0.02,0,0.000246046,14.75,91.1,0.451,0.314,16.27,0.451,0.314,16.27
2021-11-02 2:40,0,0,0,0,0,0.012,0,0.000266805,14.67,91.6,0.451,0.314,16.21,0.451,0.314,16.21
2021-11-02 2:50,0,0,0,0,0,0.017,0,0.000250675,14.61,91.8,0.451,0.314,16.16,0.451,0.314,16.16
2021-11-02 3:00,0,0,0,0,0,0.011,0,0.000106807,14.59,91.7,0.451,0.314,16.13,0.451,0.314,16.12
2021-11-02 3:10,0,0,0,0,0,0.009,0,0.00013424,14.53,91.7,0.451,0.314,16.08,0.451,0.314,16.08
2021-11-02 3:20,0,0,0,0,0,0.014,0,0.000143726,14.49,92,0.451,0.313,16.04,0.45,0.313,16.04
2021-11-02 3:30,0,0,0,0,0.001,0.027,0,0.000369722,14.46,92.1,0.45,0.313,16.01,0.45,0.313,16.01
2021-11-02 3:40,0,0,0,0,0,0.009,0,0.00014773,14.44,91.6,0.45,0.313,15.98,0.45,0.313,15.98
2021-11-02 3:50,0,0,0,0,0.001,0.021,0,0.000348934,14.36,91.8,0.45,0.313,15.94,0.45,0.313,15.94
2021-11-02 4:00,0,0,0,0,0,0.02,0,0.000226451,14.29,91.6,0.45,0.313,15.9,0.45,0.313,15.9
2021-11-02 4:10,0,0,0,0,0,0.027,0,0.000235084,14.2,91.5,0.45,0.313,15.84,0.45,0.313,15.84
2021-11-02 4:20,0,0,0,0,0,0.016,0,0.000173573,14.12,92,0.45,0.313,15.79,0.45,0.313,15.79
2021-11-02 4:30,0,0,0,0,0.001,0.02,0,0.000337404,14.09,92,0.45,0.313,15.74,0.45,0.313,15.75
2021-11-02 4:40,0,0,0,0,0,0.004,0,3.00E-05,14,91.9,0.45,0.313,15.7,0.45,0.313,15.7
2021-11-02 4:50,0,0,0,0,0,0.016,0,0.000121148,13.93,91.6,0.45,0.313,15.64,0.45,0.312,15.64
2021-11-02 5:00,0,0,0,0,0,0.011,0,0.000225002,13.85,91.3,0.45,0.312,15.58,0.45,0.312,15.58
2021-11-02 5:10,0,0,0,0,0,0.011,0,0.000150286,13.77,91.1,0.45,0.312,15.51,0.45,0.312,15.51
2021-11-02 5:20,0,0,0,0,0,0.011,0,0.000198478,13.64,91.3,0.45,0.312,15.44,0.45,0.312,15.44
2021-11-02 5:30,0,0,0,0,0.001,0.025,0,0.000355096,13.54,91.4,0.449,0.312,15.37,0.449,0.312,15.37
2021-11-02 5:40,0,0,0,0,0,0.014,0,0.00013069,13.5,91.2,0.449,0.312,15.32,0.449,0.312,15.32
2021-11-02 5:50,0,0,0,0,0,0.012,0,0.000186778,13.43,91.2,0.449,0.312,15.26,0.449,0.312,15.26
2021-11-02 6:00,0,0,0,0,0.001,0.019,0,0.000360265,13.35,91.5,0.449,0.311,15.21,0.449,0.312,15.21
2021-11-02 6:10,0,0,0,0,0,0.021,0,0.000216312,13.29,91.5,0.449,0.311,15.16,0.449,0.312,15.16
2021-11-02 6:20,0,0,0,0,0,0.01,0,0.000111635,13.24,91.4,0.449,0.311,15.12,0.449,0.311,15.12
2021-11-02 6:30,0,0,0,0,0.001,0.028,0,0.000412915,13.17,91.5,0.449,0.311,15.07,0.449,0.311,15.07
2021-11-02 6:40,0,0,0,0,0.005,0.048,0,0.002910342,13.1,91.3,0.449,0.311,15.02,0.449,0.311,15.02
2021-11-02 6:50,0,0,0,0,0.056,0.133,0.003,0.0337069,13.03,91.5,0.449,0.311,14.97,0.449,0.311,14.97
2021-11-02 7:00,0,0,0,0,0.193,0.302,0.101,0.1155099,12.98,91.6,0.449,0.311,14.93,0.449,0.311,14.93
2021-11-02 7:10,3.614,7.948,0,0.002168165,11.36,24.01,0.287,6.817166,12.97,91.6,0.449,0.311,14.9,0.449,0.311,14.9
2021-11-02 7:20,10.39,12.97,8,0.006233444,31.37,39.35,24.09,18.82065,12.77,84,0.449,0.311,14.8,0.449,0.311,14.8
2021-11-02 7:30,15.68,18.4,13.01,0.009407018,47.62,55.77,39.48,28.57153,12.33,84.3,0.449,0.311,14.64,0.449,0.31,14.64
2021-11-02 7:40,21,23.63,18.41,0.01260066,63.88,72.14,55.9,38.32638,12.24,85.4,0.449,0.31,14.63,0.449,0.31,14.63
2021-11-02 7:50,29.75,39.63,23.68,0.01784885,82.9,97.7,72.28,49.76051,12.32,87,0.449,0.31,14.73,0.449,0.31,14.73
2021-11-02 8:00,60,75.31,39.74,0.03600147,122.4,147.1,97.9,73.43217,12.65,88.1,0.448,0.31,14.92,0.448,0.31,14.92
2021-11-02 8:10,83.7,92.8,75.43,0.05024041,164.5,183.3,147.4,98.67566,13.42,87.7,0.448,0.31,15.31,0.448,0.31,15.31
2021-11-02 8:20,101.8,109.9,92.8,0.06107937,204.7,224.9,183.3,122.8381,14.45,68.54,0.448,0.31,15.84,0.448,0.31,15.84
2021-11-02 8:30,119.8,129.3,110.2,0.07190719,249.5,273.4,225.3,149.7052,14.75,67.94,0.448,0.31,16.24,0.448,0.31,16.24
2021-11-02 8:40,138.6,150,128.9,0.08318722,291.4,310.6,272.5,174.8321,14.77,66.87,0.448,0.31,16.57,0.448,0.31,16.57
2021-11-02 8:50,160.9,175,150.3,0.09651466,327.3,338.8,311,196.3904,15.25,63.54,0.448,0.31,16.93,0.448,0.31,16.93
